id,title_romaji,description,description_source
114559,Si Hai Jing Qi 2,"In order to rescue Qili, Jianwen and others decided to go to the Axia ship. On the Axia, they encountered the female pirate Qisha, and rescued Qili with difficulties. However, Qili could not leave Jianwen because of the fate of his family. Just when Jianwen was hesitant, the news of King Yan's accession to the throne came, and the Haizangzhu appeared, and a martial arts competition was to be held on the Axia. In order to take revenge, Jianwen made up his mind to obtain the power of Haizangzhu and began to train hard to prepare for the competition. At this time, the conspiracy of Onmyoji and others to resurrect the evil god also emerged one after another. Jianwen battled wits and courage with Onmyoji and others on the Axia. On the other hand, the arrival of the Whale Riding Merchant Group Tongque brought new news to Qisha. Jianwen may be the ""destined person"" to unravel this series of conspiracies. Where will the story of Jianwen and others go?

(Source: AniDB)",jikan_mal
115499,otogi theater,"An album preview for Eve's album Otogi, featuring the first song slumber.",jikan_mal
115825,Bai Gui Youeryuan 2,Second season of Bai Gui Youeryuan.,jikan_mal
115861,Fei Meng Shaonü,"Hover Champs tells the story of some boys who compete in remote-controlled helicopters: Matthew and Zoe. Matthew is a 13-year-old boy who returns, with his mother, to the town where he was born. There he meets Zoe, a girl with great ability to drive remote-controlled helicopters. Matthew manages, on the first day, to break Zoe's record and she proposes that he form a team to compete together.",jikan_mal
115903,Ruguo Lishi Shi Yi Qun Miao 2,,not_found
115904,Ruguo Lishi Shi Yi Qun Miao 3,,not_found
116222,Ninja Box 2nd Season,,not_found
116225,Oshiri Tantei: Curry Naru Jiken ,,not_found
116790,Neko Neko Nihonshi 4th Season,Fourth season of Neko Neko Nihonshi.,jikan_mal
116801,Shimajirou to Ururu no Hero Land,,not_found
116996,Xiagu Zhong An Zu 4th Season,,not_found
116997,Menghuan Shuyuan,,not_found
116998,Menghuan Shuyuan 2,Second season of Menghuan Shuyuan.,jikan_mal
119459,Na Nian Na Tu Naxie Shir 5,,not_found
119945,Shu Ling Ji,"In the boundary of Pazhou, there are hundreds of scholars, Tang poetry and Song poetry, all have Shuling 30,000 years ago, the gods named Nancheng Library descended from the sky, and the books in the Pazhou continent were born.

Shu Ling, ""The Analects of Confucius"", ""Tang Poetry"", ""Song Song"", ""Compendium of Materia Medica"", and perhaps ""Three-Year Examination of Five-Year College Entrance Examination""; After 30,000 Years, Gu Qi must wake up from ""Three hundred Tang Poems"" Riding on ""Shan Hai Jing"", I decided to go to Miss Liaozhai, talk about how to levy (zheng) clothing (jiu) world – um, everyone is good, My name is Gu Qi, my emotional intelligence is low, my mind has Pit,I also like to say that I am very honest… But nothing, you can't beat me!

(Source: Kurina)",jikan_mal
120231,Moshi Juexing: Ruqin Part 2,"It tells the story of a technologically advanced era where humanity is defeated by AI robots in a world war, leaving Earth a wasteland. To seize Earth's resources, humanity wages a brutal and epic war for survival against AI…

(Source: Tencent, translated)",jikan_mal
120492,Huang Dou Jun Tebie Ban: Wang Bu Liao,,not_found
121218,Chuanyue Huoxian: Youling Jihua,,not_found
121388,Zhandou Wang: Jufeng Zhan Hun 5 - Heit Fan Wai Pian,,not_found
122980,Underdog,Music video for the song Underdog by Eve.,jikan_mal
124344,Xian Jian Qi Xia Zhuan: Huan Li Jing,,not_found
126760,Gudetama Tango,"Gudetama, an egg that is dead to the world and completely lacks motivation. No matter what cooking method you use, Gudetama remains unmoved.

(Source: ANN)",jikan_mal
126761,Gudetama Theme Song,Music video directed by Tekken for YouTube Theme Song 2 by HIKAKIN &amp; SEIKIN.,jikan_mal
126762,Gudetama Put Your Hands Up,Special episode.,jikan_mal
128738,Zannen na Ikimono Jiten (2019),,not_found
129221,Tai Yi Xian Mo Lu: Ling Fei Ji 3,Third season of Tai Yi Xian Mo Lu: Ling Fei Ji.,jikan_mal
129544,Toutiao Dou Shi Ta,"Tou Tiao Dou Shi Ta is a story about Yin Shen, a member of the (in)famous idol boygroup FLY. What makes him the center of attention? Why do they call him the ""retarded"" idol? Is it true that he is a jerk to everyone?

(Source: MU)",jikan_mal
129545,Jingjing Lai Ledao,,not_found
129546,Jingjing Lai Ledao 2,,not_found
129547,AOTU Xueyuan,,not_found
129568,Seer 7  Da Dianying: Fengkuang Jiqi Cheng,,not_found
129599,Seer 10,,not_found
129631,Jianghai Yu Tong: Ju Gui Qi Yuan,,not_found
129635,Zhandou Ba Geji! 2,Mini anime for Zhandouban Geji! series.,jikan_mal
129649,Xiong Bing Lian 2: Zhu Tian Jianglin,"Sun Goddess of the Solari, Leona came to Earth in 2014. The genetics of God hidden on Earth has started to awaken. The first few awakenings include the Power of the Galaxy and God of War. An invasion by the alien Tao Tie, just to entertain Death God Karthus, are on the way to Earth.

The Angels, the Devils and God seminary groups that have been monitoring the genetics of God on Earth make their moves. The God Seminary assembled the scattered warriors across Earth who carry the genetics of God to form the Black Troops. Radiant Dawn, Leona, lead the team and train them combat techniques to fight against the invasion.

Morgana, the Fallen Angel came to Earth to sow the seed of darkness and plot to destroy the Holy Kayle. Angel Yan was send to Earth, informing the invasion of Styx galaxy by Tao Tie.

Earth has just become the battlefield for the war of different civilizations. As the disasters continue, the Black Troops will realize they are fighting more than what they are asked for.

(Source: HaxTalks)",jikan_mal
129688,Benghuai 3: Bronya,"Familiar tunes resonate in our dreamland.
Dance! A myriad of musical notes converge to become spectacular fireflies that illuminate our collective memories.

(Source: Official Honkai Impact 3rd YouTube channel)",jikan_mal
129735,Yisheng Zhiai,,not_found
130873,Sanguo Yanyi 2: Zhulu Zhongyuan,"At the end of the Eastern Han Dynasty, the court was corrupt, and years of famine led to the Yellow Turban Rebellion. In Zhuojun, Liu Bei met Zhang Fei and Guan Yu; the three shared the same ideals and swore brotherhood in the Peach Garden. Liu Bei distinguished himself in battle and was appointed magistrate of Anxi County. When a county inspector came to the county to extort bribes, Zhang Fei whipped him. 

Dong Zhuo, the governor of Liangzhou, received an imperial edict to enter the capital. Lü Bu killed Ding Yuan and surrendered to Dong Zhuo with his head. Dong Zhuo deposed the young emperor and installed the Prince of Chenliu as Emperor Xian. Cao Cao attempted to assassinate Dong Zhuo but failed and fled in disguise. Returning to Chenliu, Cao Cao distributed his wealth to recruit soldiers and, using a false emperor's edict, ordered the warlords to attack Dong Zhuo. The eighteen warlords swore a blood oath to attack Dong Zhuo. Liu Bei, Guan Yu, and Zhang Fei fought Lü Bu, who was defeated and moved the capital to Chang'an. Cao Cao led an army to attack Dong Zhuo but was defeated by Lü Bu and fled to Yangzhou. 

After the alliance disintegrated, Yuan Shao returned to Bohai and gained control of Jizhou. Yuan Shao fought Gongsun Zan at Panhe, and Gongsun Zan was defeated. Sun Jian crossed the river to attack Liu Biao. Liu Biao, heeding Kuai Liang's advice, ambushed and killed Sun Jian with a hail of arrows. Sun Ce replaced his father's body with Huang Zu's and returned to Jiangdong. Dong Zhuo wantonly killed in Chang'an. Wang Yun and Diao Chan secretly devised a scheme to have Lü Bu kill Dong Zhuo. Li Jue and Guo Si, unable to obtain a pardon, besieged Chang'an and killed Wang Yun. Zhang Kai, a general under Tao Qian, murdered Cao Cao's father. 

To avenge his father, Cao Cao personally attacked Tao Qian. Liu Bei aided Tao Qian, and Tao Qian thrice declined Xuzhou. Cao Cao recaptured Yanzhou, defeated Lü Bu, and captured Dingtao. Lü Bu surrendered to Liu Bei and stationed himself at Xiaopei. Guo Si kidnapped the emperor, but Dong Cheng and others rescued him. Cao Cao escorted the emperor to Xudu. Liu Bei attacked Yuan Shu, but Lü Bu attacked Xuzhou. Liu Bei garrisoned at Xiaopei. Lü Bu shot an arrow through the gate of the camp, causing Yuan Shu's general Ji Ling not to attack Liu Bei. Yuan Shu declared himself emperor. Cao Cao, wielding the Emperor's sword, went to war against Yuan Shu. 

Zhang Xiu surrendered to Cao Cao under Jia Xu's advice, but later turned against Cao Cao because Cao Cao seized his uncle's wife, Zou Shi. He launched a night attack on Cao Cao, who was defeated. Zhang Xiu pursued his victory, inviting Liu Biao to join forces against Cao Cao, but Cao Cao unexpectedly defeated the allied forces with a surprise attack. Forced to return to defend Xuchang due to Yuan Shao's attack, Zhang Xiu was caught off guard. Chen Gong intercepted a letter from Liu Bei allying with Cao Cao, and Lü Bu attacked Liu Bei. Cao Cao sent troops to aid Liu Bei, defeating Lü Bu at Xiaoguan and seizing Xuzhou. Lü Bu was hanged at Baimen Tower. 

Cao Cao returned to Xuchang, bringing Liu Bei to meet Emperor Xian, recognizing Liu Bei as the emperor's uncle. Dong Cheng, Wang Zifu, and Ma Teng, the governor of Xiliang, secretly signed a pledge of loyalty, awaiting their opportunity. They contacted Liu Bei to launch a rebellion. Cao Cao discussed heroes over wine, and Liu Bei, under the pretext of intercepting Yuan Shu, broke away from Cao Cao. Liu Bei gained Xuzhou. Mi Zhengping, naked, beat a drum and cursed Cao Cao. Cao Cao sent Mi Zhengping to persuade Liu Biao to surrender. Mi Zhengping was killed by Huang Zu. 

Dong Cheng and the imperial physician Ji Ping conspired to poison Cao Cao, but were betrayed. An imperial edict was found hidden in their belts, and Ji Ping committed suicide by throwing himself against the steps. Dong Cheng and over seven hundred others, along with Consort Dong, were all executed. Cao Cao launched a five-pronged attack on Xuzhou, heading east to conquer Liu Bei. Zhang Fei was defeated and fled to Mangdang Mountain. Liu Bei went to Qingzhou to join Yuan Shao. Guan Yu and Zhang Liao made a three-point agreement at Tushan.

(Source: Bangumi, translated)",jikan_mal
131010,Ashuai,,not_found
131011,Ashuai 2,Second season of Ashuai.,jikan_mal
131458,wasimo 7,Seventh season of the Washimo series.,jikan_mal
131666,D5 Xiaodui,,not_found
131741,Eily wa Ou-sama!,,not_found
131892,Jin Guang Yu Jiu Jie: Zhanxue Tiandao,,not_found
135536,Pucca 3 Part 2,Part two of One Punch Man 3.,jikan_mal
152486,Di Ling Qu: Loulan Wanjie Pian,,not_found
152487,Di Ling Qu: Nanjiang Miwu,,not_found
154174,Hawk no Onayami Soudanshitsu,The series of shorts featuring Hawk posted on official Twitter account.,jikan_mal
169685,Ochibi-san Tanpen Movie,Short videos to commemorate the releases of volumes 9 and 10 of Ochibi-san.,jikan_mal
188821,Mini Teukgongdae: Super Gongnyong Power,,not_found
206855,Sinbi Apartment: Haneuldokkaebi Dae Yoleumungandeu,,not_found
111312,Crayon Shin-chan: Gekitotsu! Rakugaki Kingdom to Hobo Yonin no Yuusha,"Due to the advent of modern technology, kids have abandoned their crayons and paper for electronic tablets, causing the imaginative energy emitted from children's doodles to reach an all-time low. Consequently, the Rakuga Kingdom in the sky, powered by such energy, is now at risk of collapsing onto the cities below. For any hope to avoid such a catastrophe, the kingdom's princess hastily seeks out a hero from Earth capable of wielding the ""Miracle Crayon."" 

While the kingdom's reformers arrive on land to seize Earth, the magical crayon finds itself in the hands of Shinnosuke ""Shin-chan"" Nohara. In a journey that will test the limits of childlike imagination, Shin-chan must harness his creativity to secure the safety of his home and restore peace to both worlds.

[Written by MAL Rewrite]",jikan_mal
